solution_group,solution_priority_action_area,solution_name,state,annual_tons_diversion_potential,annual_mtco2e_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Rescue,Strengthen Food Rescue,Donation Transportation,South Dakota,1851.708529552055,5203.230114398934,0,3086180.8825867586,6.88835573,1356147.9822827412,9233618.576796107,7877470.594513365
Rescue,Strengthen Food Rescue,Donation Transportation,Tennessee,16168.84477891411,41651.32878484606,0,26948074.63152352,60.14810257756047,11870831.321010139,80647286.10730192,68776454.79
Rescue,Strengthen Food Rescue,Donation Transportation,Texas,63435.80928426295,153023.2783163914,0,105726348.80710492,235.98121053745817,46494680.93357524,316043997.8139104,269549316.88033515
Rescue,Strengthen Food Rescue,Donation Transportation,Utah,6661.426166498695,16237.687020575217,0,11102376.944164492,24.78050533937513,4875702.942831029,33200388.90144473,28324685.96
Rescue,Strengthen Food Rescue,Donation Transportation,Vermont,1473.194971321757,2867.8027239240155,0,2455324.9522029287,5.480285293316926,1042761.5933800805,7299547.596,6256786.003
Rescue,Strengthen Food Rescue,Donation Transportation,Virginia,21684.345588304186,51155.23271456068,0,36140575.98050698,80.66576558849155,15740052.185608525,107889627.72752495,92149575.54191643
Rescue,Strengthen Food Rescue,Donation Transportation,Washington,81107.57864520418,41761.28603260839,0,135179297.7,301.72019256015955,52681274.22451989,394783114,342101839.75018907
Rescue,Strengthen Food Rescue,Donation Transportation,West Virginia,4074.3598802990277,8696.671168596211,0,6790599.8,15.15661875471237,2918014.8243681546,20213664.52007521,17295649.695707057
Rescue,Strengthen Food Rescue,Donation Transportation,Wisconsin,24013.814669232743,33496.95889800082,0,40023024.44872124,89.33139057,16374858.38,118052965.2664783,101678106.88717121
Rescue,Strengthen Food Rescue,Donation Transportation,Wyoming,1174.6433377467415,3068.371620478629,0,1957738.8962445692,4.369673216417867,861899.8576607208,5859024.515491952,4997124.657831232
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Alabama,1126.1477582253056,150.3683243763688,0,1876912.9303755094,4.1892696605981365,105744.61975984531,5454164.205932721,5348419.586172875
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Alaska,6.988832728970172,0.7332150949760103,0,11648.05454828362,0.025998458,656.2473299727128,33848.348081490374,33192.10075151766
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Arizona,17960.787085779546,2402.755800509353,0,29934645.142965913,66.81412795909992,1686507.465029575,86987769.87134813,85301262.40631855
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Arkansas,794.3118614231165,105.29335287687705,0,1323853.102371861,2.9548401244939937,74585.42197809703,3847015.0042735334,3772429.5822954364
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,California,120257.98356490552,15819.394617170801,0,200429972.60817587,447.3596988614486,11292154.739265108,582434040.9,571141886.1285119
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Colorado,1564.2614439938718,176.03586900622622,0,2607102.4066564534,5.8190525716572035,146883.24013608252,7576038.5031509185,7429155.263014837
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Connecticut,164.55949045548394,19.563129010868835,0,274265.8174258066,0.6121613044944001,15452.040479582978,796995.3108136102,781543.2703340272
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Delaware,800.0997373606145,102.43140010927036,0,1333499.562267691,2.9763710229814864,75128.90016358167,3875046.872681662,3799917.9725180804
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Florida,15606.55331698596,2076.5310261816207,0,26010922.19,58.05637833918777,1465446.2828813447,75585733.62844232,74120287.34556098
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Georgia,8503.805360851873,1115.140865686228,0,14173008.934753124,31.63415594236897,798502.3793077681,41185670.77420556,40387168.39489778
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Hawaii,77.97662861,8.917939009042968,0,129961.0477,0.2900730584130015,7321.960090790319,377656.7804125874,370334.8203217971
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Idaho,6624.9080604715255,701.1306671,0,11041513.434119212,24.644657984954076,622075.0151849424,32085786.387357753,31463711.37217281
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Illinois,2159.9226951806104,282.19213954869406,0,3599871.1586343506,8.034912426071871,202815.4853076025,10460947.92232309,10258132.437015487
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Indiana,2419.5838561940973,322.97066202038275,0,4032639.760323496,9.000851945042044,227197.5173608757,11718540.098595355,11491342.58123448
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Iowa,21.50324427066071,2.439791761013131,0,35838.74045110118,0.079992069,2019.1421351203944,104144.61544308391,102125.47330796352
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Kansas,70.83681173149051,7.431658712649704,0,118061.35288581754,0.2635129396411446,6651.535437366282,343077.1851973917,336425.64976002544
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Louisiana,905.8298271338722,118.93586595353887,0,1509716.3785564539,3.369686956938005,85056.89412226665,4387119.348890403,4302062.454768137
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Maine,1487.935842883695,202.27004359110273,0,2479893.0714728255,5.5351213355273465,139716.31056721637,7206377.986996752,7066661.676429536
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Maryland,1003.5919566630996,127.44932982048367,0,1672653.261105166,3.7333620787867305,94236.70125,4860601.361956216,4766364.660709641
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Massachusetts,1502.9932273583795,179.9235430878406,0,2504988.712263966,5.591134805773172,141130.19021509003,7279303.983462981,7138173.793247891
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Michigan,12054.957605384941,1432.2697072188048,0,20091596.008974902,44.84444229203197,1131953.5104446309,58384628.30041224,57252674.789967604
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Minnesota,1694.9957098392244,216.98053391528916,0,2824992.849732041,6.305384040601916,159159.1116906157,8209211.324438868,8050052.212748252
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Mississippi,1918.114258,253.28714035686184,0,3196857.0967841335,7.135385040022186,180109.81364935683,9289820.143800491,9109710.330151135
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Missouri,656.0357140703932,82.49334714599726,0,1093392.8567839887,2.440452856341863,61601.37213483952,3177315.306,3115713.934
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Montana,199.4235005278088,20.97043403441245,0,332372.50087968144,0.7418554219634488,18725.750755587294,965848.8510554481,947123.1002998608
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Nebraska,481.8300964287149,51.20406870418653,0,803050.1607145248,1.7924079587148196,45243.56592069017,2333601.8263038932,2288358.260383203
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Nevada,141.83208239826985,14.871528706045659,0,236386.80399711643,0.5276153465215636,13317.950076628833,686921.8194676514,673603.8693910226
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,New Hampshire,97.79322082584798,11.329416100795392,0,162988.7013764133,0.3637907814721543,9182.726578984995,473632.5945822309,464449.8680032459
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,New Jersey,2192.711808725762,265.6516048564324,0,3654519.681209603,8.156887928459835,205894.3640060412,10619752.313785946,10413857.949779904
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,New Mexico,364.9830229399461,40.90888540360637,0,608305.0382332436,1.3577368453365997,34271.69365,1767687.5214219494,1733415.8277674636
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,New York,10094.984230614544,1201.4523154306362,0,16824973.717690904,37.553341337886096,947913.1500738638,48892075.882512614,47944162.73243875
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,North Carolina,11294.09717968394,1486.9967807537023,0,18823495.299473234,42.014041508424256,1060509.1588323181,54699625.44953512,53639116.29
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,North Dakota,1147.9157757333505,124.38692873216849,0,1913192.9595555845,4.270246685728065,107788.62394801807,5559591.172384794,5451802.548436776
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Ohio,1238.9061163021036,151.66555895761775,0,2064843.5271701727,4.608730752643825,116332.56402602745,6000276.024786224,5883943.460760197
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Oklahoma,860.2424785722881,115.78072690413437,0,1433737.4642871467,3.2001020202889117,80776.2686,4166330.4844168783,4085554.215820254
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Oregon,5979.856772951474,695.5626022906348,0,9966427.954919126,22.245067195379484,561505.0743168812,28961670.908118133,28400165.83380125
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Pennsylvania,3901.3220981085706,483.9327353,0,6502203.496847618,14.512918204963883,366331.87680034095,18894901.834951732,18528569.958151393
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Rhode Island,18.66998939361129,2.076764623926745,0,31116.648989352147,0.069452361,1753.1011494077738,90422.58187882086,88669.48072941307
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,South Carolina,1747.975087151487,220.75921539054335,0,2913291.8119191453,6.502467324203533,164133.84441825282,8465801.297893608,8301667.453475355
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Tennessee,119.76795624032921,15.302403970322068,0,199613.26040054866,0.4455367972140246,11246.141458387196,580060.7381869237,568814.5967285365
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Texas,4055.430566032782,522.7246560946684,0,6759050.943387969,15.086201705641948,380802.57234041736,19641280.703483123,19260478.131142706
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Utah,194.49804053042266,22.120340872255714,0,324163.40088403784,0.7235327107731724,18263.252925474204,941993.8396510545,923730.5867255803
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Vermont,143.53741582315058,16.291679193250964,0,239229.02637191763,0.5339591868621201,13478.07989375154,695181.0984629963,681703.0185692448
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Virginia,1306.099882202328,156.55407760632926,0,2176833.137,4.858691561792661,122642.0195778892,6325709.1929988675,6203067.173420978
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Washington,38229.81513377064,4361.066021985891,0,63716358.56,142.21491229762677,3589757.414409348,185154823.40490565,181565065.9904963
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,West Virginia,514.7291178204739,58.36401454155176,0,857881.8630341233,1.9147923182921631,48332.76490202541,2492938.5239748284,2444605.759072803
Rescue,Strengthen Food Rescue,Donation Value-Added Processing,Wisconsin,6022.828533534222,711.9015817695301,0,10038047.55589037,22.404922144747307,565540.0976520026,29169791.94438932,28604251.846737318
